file_id,user_id,task_id,pair_index,prefix_len,prefix,next_action,split,source,transition_score
llm_synth_expanded_325,synthetic,33,11,12,"[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_715,synthetic,33,14,15,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_225,synthetic,25,5,6,"[""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_1026,synthetic,41,4,5,"[""PROCESS_START"", ""STEP_ENTITIES"", ""ENTITY_REMOVED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.4
llm_synth_expanded_626,synthetic,11,10,11,"[""PROCESS_START"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.9090909090909091
llm_synth_expanded_1255,synthetic,23,8,9,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_647,synthetic,43,6,7,"[""PROCESS_START"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.8571428571428571
llm_synth_expanded_760,synthetic,23,5,6,"[""PROCESS_START"", ""STEP_RELATIONS"", ""STEP_RELATION_SUGGESTION"", ""STEP_METION"", ""MENTION_SELECTED"", ""MENTION_TYPE_UPDATED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.5
llm_synth_expanded_1140,synthetic,13,3,4,"[""PROCESS_START"", ""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.75
llm_synth_expanded_559,synthetic,23,2,3,"[""PROCESS_START"", ""STEP_ENTITIES"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.6666666666666666
llm_synth_expanded_867,synthetic,43,3,4,"[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_1173,synthetic,31,7,8,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""MENTION_SUGGESTION_ACCEPTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_647,synthetic,43,1,2,"[""PROCESS_START"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.5
llm_synth_expanded_883,synthetic,22,7,8,"[""PROCESS_START"", ""MENTION_SELECTED"", ""MENTION_TYPE_UPDATED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_REJECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.875
llm_synth_expanded_320,synthetic,33,2,3,"[""MENTION_CREATED"", ""MENTION_SELECTED"", ""MENTION_DELETED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_100,synthetic,41,8,9,"[""PROCESS_START"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.8888888888888888
llm_synth_expanded_74,synthetic,43,2,3,"[""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_991,synthetic,11,5,6,"[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_560,synthetic,23,2,3,"[""PROCESS_START"", ""RELATION_CREATED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.6666666666666666
llm_synth_expanded_653,synthetic,23,15,16,"[""PROCESS_START"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.9375
llm_synth_expanded_263,synthetic,41,6,7,"[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_557,synthetic,23,2,3,"[""PROCESS_START"", ""STEP_METION"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.6666666666666666
llm_synth_expanded_959,synthetic,44,2,3,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_774,synthetic,43,3,4,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_1009,synthetic,23,7,8,"[""PROCESS_START"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.875
llm_synth_expanded_263,synthetic,41,15,16,"[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_1096,synthetic,23,2,3,"[""PROCESS_START"", ""MENTION_SELECTED"", ""MENTION_TYPE_UPDATED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.6666666666666666
llm_synth_expanded_836,synthetic,23,11,12,"[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_1175,synthetic,31,15,16,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_883,synthetic,22,4,5,"[""PROCESS_START"", ""MENTION_SELECTED"", ""MENTION_TYPE_UPDATED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_REJECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.8
llm_synth_expanded_653,synthetic,23,6,7,"[""PROCESS_START"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.8571428571428571
llm_synth_expanded_1059,synthetic,14,4,5,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_886,synthetic,23,17,18,"[""PROCESS_START"", ""STEP_RELATIONS"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_SUGGESTION_REJECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.8333333333333334
llm_synth_expanded_437,synthetic,33,4,5,"[""PROCESS_START"", ""STEP_RELATIONS"", ""STEP_RELATION_SUGGESTION"", ""MENTION_SUGGESTION_REJECTED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.4
llm_synth_expanded_742,synthetic,23,3,4,"[""PROCESS_START"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.75
llm_synth_expanded_320,synthetic,33,13,14,"[""MENTION_CREATED"", ""MENTION_SELECTED"", ""MENTION_DELETED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_338,synthetic,44,3,4,"[""PROCESS_START"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.75
llm_synth_expanded_580,synthetic,41,13,14,"[""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_580,synthetic,41,9,10,"[""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_1229,synthetic,25,14,15,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_18,synthetic,43,16,17,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_653,synthetic,23,4,5,"[""PROCESS_START"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.8
llm_synth_expanded_615,synthetic,33,6,7,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_263,synthetic,41,12,13,"[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_1131,synthetic,33,4,5,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_740,synthetic,23,2,3,"[""PROCESS_START"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.6666666666666666
llm_synth_expanded_78,synthetic,43,7,8,"[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_310,synthetic,23,6,7,"[""PROCESS_START"", ""STEP_RELATIONS"", ""STEP_RELATION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.5714285714285714
llm_synth_expanded_893,synthetic,23,26,27,"[""PROCESS_START"", ""STEP_RELATIONS"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_SUGGESTION_REJECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.8888888888888888
llm_synth_expanded_626,synthetic,11,17,18,"[""PROCESS_START"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.9444444444444444
llm_synth_expanded_991,synthetic,11,13,14,"[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_1142,synthetic,13,3,4,"[""PROCESS_START"", ""ENTITY_REMOVED"", ""ENTITY_GROUPED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.5
llm_synth_expanded_310,synthetic,23,16,17,"[""PROCESS_START"", ""STEP_RELATIONS"", ""STEP_RELATION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.8235294117647058
llm_synth_expanded_1022,synthetic,41,4,5,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""MENTION_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_256,synthetic,23,19,20,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""MENTION_DELETED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.95
llm_synth_expanded_885,synthetic,23,11,12,"[""PROCESS_START"", ""STEP_RELATIONS"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_SUGGESTION_REJECTED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.75
llm_synth_expanded_320,synthetic,33,9,10,"[""MENTION_CREATED"", ""MENTION_SELECTED"", ""MENTION_DELETED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_DESELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_883,synthetic,22,12,13,"[""PROCESS_START"", ""MENTION_SELECTED"", ""MENTION_TYPE_UPDATED"", ""MENTION_SUGGESTION_ACCEPTED"", ""MENTION_SUGGESTION_REJECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""MENTION_SUGGESTION_ACCEPTED"", ""STEP_METION"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.9230769230769231
llm_synth_expanded_122,synthetic,41,4,5,"[""PROCESS_START"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_DESELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.8
llm_synth_expanded_1059,synthetic,14,11,12,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_171,synthetic,24,5,6,"[""PROCESS_START"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.8333333333333334
llm_synth_expanded_225,synthetic,25,3,4,"[""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_658,synthetic,23,3,4,"[""PROCESS_START"", ""MENTION_DELETED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.75
llm_synth_expanded_561,synthetic,23,1,2,"[""PROCESS_START"", ""MENTION_SUGGESTION_REJECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.5
llm_synth_expanded_340,synthetic,44,3,4,"[""PROCESS_START"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.75
llm_synth_expanded_74,synthetic,43,4,5,"[""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_100,synthetic,41,3,4,"[""PROCESS_START"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.75
llm_synth_expanded_78,synthetic,43,11,12,"[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_548,synthetic,25,8,9,"[""PROCESS_START"", ""STEP_RELATIONS"", ""RELATION_SUGGESTION_MARKED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.6666666666666666
llm_synth_expanded_325,synthetic,33,5,6,"[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_991,synthetic,11,8,9,"[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_836,synthetic,23,1,2,"[""TOKEN_SELECTED"", ""MENTION_CREATED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_626,synthetic,11,13,14,"[""PROCESS_START"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_DESELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.9285714285714286
llm_synth_expanded_254,synthetic,23,14,15,"[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,1.0
llm_synth_expanded_124,synthetic,41,10,11,"[""PROCESS_START"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.9090909090909091
llm_synth_expanded_658,synthetic,23,1,2,"[""PROCESS_START"", ""MENTION_DELETED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.5
llm_synth_expanded_1096,synthetic,23,4,5,"[""PROCESS_START"", ""MENTION_SELECTED"", ""MENTION_TYPE_UPDATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",TOKEN_SELECTED,train,llm_synthetic_expanded,0.8
