file_id,next_action,pair_index,prefix,prefix_len,prefix_list_temp,prefix_norm,source,split,task_id,transition_score,user_id
43_fb4b60bf99,TOKEN_SELECTED,19,PROCESS_START STEP_MENTION_SUGGESTION STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED,20,"['PROCESS_START', 'STEP_MENTION_SUGGESTION', 'STEP_METION', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED']","[""PROCESS_START"", ""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",real,val,43,,38
43_fb4b60bf99,TOKEN_SELECTED,20,STEP_MENTION_SUGGESTION STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED,20,"['STEP_MENTION_SUGGESTION', 'STEP_METION', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED']","[""STEP_MENTION_SUGGESTION"", ""STEP_METION"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",real,val,43,,38
43_fb4b60bf99,MENTION_CREATED,21,STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED,20,"['STEP_METION', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED']","[""STEP_METION"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",real,val,43,,38
43_fb4b60bf99,TOKEN_SELECTED,22,TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED,20,"['TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED']","[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",real,val,43,,38
43_fb4b60bf99,TOKEN_SELECTED,23,MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED,20,"['MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED']","[""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",real,val,43,,38
43_fb4b60bf99,MENTION_CREATED,24,TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED,20,"['TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED']","[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",real,val,43,,38
43_fb4b60bf99,TOKEN_SELECTED,25,MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED,20,"['MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED']","[""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",real,val,43,,38
43_fb4b60bf99,MENTION_CREATED,26,TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED,20,"['TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED']","[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",real,val,43,,38
43_fb4b60bf99,TOKEN_SELECTED,27,MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED,20,"['MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED']","[""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",real,val,43,,38
43_fb4b60bf99,TOKEN_SELECTED,28,TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED,20,"['TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED']","[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",real,val,43,,38
43_fb4b60bf99,TOKEN_SELECTED,29,MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED,20,"['MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED']","[""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",real,val,43,,38
43_fb4b60bf99,MENTION_CREATED,30,TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED,20,"['TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED']","[""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED""]",real,val,43,,38
43_fb4b60bf99,TOKEN_SELECTED,31,TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED,20,"['TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED']","[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",real,val,43,,38
43_fb4b60bf99,MENTION_CREATED,32,MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED,20,"['MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED']","[""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",real,val,43,,38
43_fb4b60bf99,TOKEN_SELECTED,33,TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED,20,"['TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED']","[""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",real,val,43,,38
43_fb4b60bf99,MENTION_CREATED,34,TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED,20,"['TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED']","[""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED""]",real,val,43,,38
43_fb4b60bf99,TOKEN_SELECTED,35,TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED,20,"['TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED']","[""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",real,val,43,,38
