file_id,user_id,task_id,pair_index,prefix_len,prefix,next_action,split,prefix_list,source,transition_score,weight
43_e2433535cc,7954,43,52,20,TOKEN_SELECTED TOKEN_SELECTED TOKEN_DESELECTED TOKEN_DESELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED,TOKEN_SELECTED,train,"['TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_DESELECTED', 'TOKEN_DESELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED']",synthetic,,
13_1b53bc14ab,7955,13,63,20,TOKEN_SELECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED MENTION_SUGGESTION_BOUNDS_UPDATED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_DESELECTED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED ENTITY_GROUPED MENTION_DESELECTED MENTION_DESELECTED STEP_RELATION_SUGGESTION STEP_RELATIONS,MENTION_SELECTED,train,"['TOKEN_SELECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'ENTITY_GROUPED', 'MENTION_DESELECTED', 'MENTION_DESELECTED', 'STEP_RELATION_SUGGESTION', 'STEP_RELATIONS']",synthetic,,
22_321188d7fe,7956,22,18,19,PROCESS_START STEP_MENTION_SUGGESTION MENTION_SUGGESTION_TYPE_UPDATED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED,MENTION_CREATED,train,"['PROCESS_START', 'STEP_MENTION_SUGGESTION', 'MENTION_SUGGESTION_TYPE_UPDATED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED']",synthetic,,
12_a7fa917f30,7957,12,23,20,MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION STEP_ENTITIES STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_REJECTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED,RELATION_SUGGESTION_ACCEPTED,train,"['MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'STEP_ENTITIES', 'STEP_RELATION_SUGGESTION', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_REJECTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED']",synthetic,,
41_3a0593f5a0,7958,41,48,20,TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SELECTED,MENTION_SELECTED,test,"['TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SELECTED']",synthetic,,
23_e8b35589ba,7959,23,1,2,PROCESS_START STEP_MENTION_SUGGESTION,STEP_METION,train,"['PROCESS_START', 'STEP_MENTION_SUGGESTION']",synthetic,,
24_7f8c5c810d,7960,24,13,14,PROCESS_START STEP_MENTION_SUGGESTION TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED TOKEN_SELECTED,TOKEN_SELECTED,train,"['PROCESS_START', 'STEP_MENTION_SUGGESTION', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'TOKEN_SELECTED']",synthetic,,
11_fd9d1a56db,7961,11,95,20,MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED,MENTION_SELECTED,train,"['MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED']",synthetic,,
11_7a7af7dddc,7962,11,32,20,TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_DESELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED,TOKEN_SELECTED,train,"['TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_DESELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED']",synthetic,,
13_02786571be,7963,13,59,20,TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_SELECTED MENTION_DELETED MENTION_SELECTED MENTION_DELETED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_SELECTED,MENTION_DESELECTED,val,"['TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_SELECTED', 'MENTION_DELETED', 'MENTION_SELECTED', 'MENTION_DELETED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_SELECTED']",synthetic,,
33_1bdd2942b3,7964,33,32,20,MENTION_DELETED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED,TOKEN_SELECTED,test,"['MENTION_DELETED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED']",synthetic,,
33_c765800d4c,7965,33,29,20,MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED,MENTION_SELECTED,train,"['MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED']",synthetic,,
42_5562b6f5a9,7966,42,24,20,MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED MENTION_SUGGESTION_ACCEPTED STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED,TOKEN_SELECTED,test,"['MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'MENTION_SUGGESTION_ACCEPTED', 'STEP_METION', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED']",synthetic,,
41_b530ac6f11,7967,41,35,20,MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_TYPE_UPDATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_SELECTED,MENTION_SUGGESTION_BOUNDS_UPDATED,val,"['MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_TYPE_UPDATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_SELECTED']",synthetic,,
41_320d7a0b95,7968,41,64,20,MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION STEP_RELATIONS MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED RELATION_DELETED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED,MENTION_SELECTED,train,"['MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'STEP_RELATIONS', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'RELATION_DELETED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED']",synthetic,,
13_60296c68a6,7969,13,5,6,PROCESS_START STEP_MENTION_SUGGESTION STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED,TOKEN_SELECTED,train,"['PROCESS_START', 'STEP_MENTION_SUGGESTION', 'STEP_METION', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED']",synthetic,,
42_5c6cba7d81,7970,42,50,20,TOKEN_SELECTED MENTION_CREATED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_REJECTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED STEP_RELATIONS,MENTION_SELECTED,val,"['TOKEN_SELECTED', 'MENTION_CREATED', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_REJECTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'STEP_RELATIONS']",synthetic,,
11_ce892cec15,7971,11,5,6,PROCESS_START STEP_MENTION_SUGGESTION STEP_METION TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED,MENTION_CREATED,train,"['PROCESS_START', 'STEP_MENTION_SUGGESTION', 'STEP_METION', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED']",synthetic,,
11_5a436b49c4,7972,11,50,20,MENTION_DELETED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_DELETED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED,MENTION_SELECTED,train,"['MENTION_DELETED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_DELETED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED']",synthetic,,
33_73ecedab87,7973,33,88,20,STEP_RELATION_SUGGESTION STEP_RELATIONS MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_SELECTED,RELATION_CREATED,train,"['STEP_RELATION_SUGGESTION', 'STEP_RELATIONS', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED']",synthetic,,
22_79d5dbec2b,7974,22,46,20,TOKEN_DESELECTED TOKEN_DESELECTED MENTION_SELECTED MENTION_DELETED TOKEN_SELECTED MENTION_CREATED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_DESELECTED STEP_RELATION_SUGGESTION RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_MARKED UNDO_ACTION RELATION_SUGGESTION_MARKED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED RELATION_SUGGESTION_ACCEPTED,RELATION_SUGGESTION_ACCEPTED,train,"['TOKEN_DESELECTED', 'TOKEN_DESELECTED', 'MENTION_SELECTED', 'MENTION_DELETED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_DESELECTED', 'STEP_RELATION_SUGGESTION', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_MARKED', 'UNDO_ACTION', 'RELATION_SUGGESTION_MARKED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED', 'RELATION_SUGGESTION_ACCEPTED']",synthetic,,
13_c470baa61e,7975,13,25,20,TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED,TOKEN_SELECTED,train,"['TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED']",synthetic,,
34_dad5f2d74e,7976,34,114,20,MENTION_DESELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED,MENTION_SELECTED,train,"['MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED']",synthetic,,
41_2d5574a31f,7977,41,132,20,MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_SELECTED,MENTION_DESELECTED,train,"['MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_SELECTED']",synthetic,,
43_d879533d6f,7978,43,43,20,TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED,MENTION_SELECTED,test,"['TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED']",synthetic,,
31_9ab9fff450,7979,31,79,20,STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION STEP_RELATIONS MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED,MENTION_SELECTED,test,"['STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'STEP_RELATIONS', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED']",synthetic,,
11_f735c64bb9,7980,11,46,20,TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED TOKEN_SELECTED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_DESELECTED MENTION_DESELECTED,MENTION_SELECTED,val,"['TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'TOKEN_SELECTED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_DESELECTED', 'MENTION_DESELECTED']",synthetic,,
